,X,Y,OBJECTID,CONV_ID,NAME,CITY,STATE,TELEPHONE,TYPE,STATUS,COUNTY,COUNTYFIPS,COUNTRY,LATITUDE,LONGITUDE,NAICS_CODE,NAICS_DESC,SOURCE,SOURCEDATE,VAL_DATE,WEBSITE,COMPLEXNM,FORMERNM,YEARCHNG,FIXED_STS,BALLROOM,EXHIBIT,LOBBY,MAIN_FLOOR,OUTDOOR,PRE_FUNCT,MEET_ROOMS
3177,-10598945.0909,4714305.3616,3178,1851,OPEN PAVILION,LAWRENCE,KS,(785) 832-5296,MULTIUSE COMPLEX,OPEN,DOUGLAS,20045,USA,38.9485561674978,-95.2119437072266,561920,CONVENTION AND TRADE SHOW ORGANIZERS,https://www.douglascountyks.org/depts/maintenance/services/fairgrounds,2019/10/01 00:00:00+00,2019/10/01 00:00:00+00,https://www.douglascountyks.org/depts/maintenance/fairgrounds-information#Link-To-Rentals-at-the-Fairgrounds,DOUGLAS COUNTY FAIRGROUNDS,NOT AVAILABLE,NOT AVAILABLE,N,N,N,N,N,Y,N,N
3178,-10599019.7872,4714081.5965,3179,1852,BUILDING 21,LAWRENCE,KS,(785) 832-5296,MULTIUSE COMPLEX,OPEN,DOUGLAS,20045,USA,38.9469928616169,-95.2126147152303,561920,CONVENTION AND TRADE SHOW ORGANIZERS,https://www.douglascountyks.org/depts/maintenance/services/fairgrounds,2019/10/01 00:00:00+00,2019/10/01 00:00:00+00,https://www.douglascountyks.org/depts/maintenance/fairgrounds-information#Link-To-Rentals-at-the-Fairgrounds,DOUGLAS COUNTY FAIRGROUNDS,NOT AVAILABLE,NOT AVAILABLE,N,N,Y,N,N,N,N,N
3179,-10599125.4745,4713979.4223,3180,1853,FLORY MEETING HALL,LAWRENCE,KS,(785) 832-5296,MULTIUSE COMPLEX,OPEN,DOUGLAS,20045,USA,38.9462790233152,-95.2135641201716,561920,CONVENTION AND TRADE SHOW ORGANIZERS,https://www.douglascountyks.org/depts/maintenance/services/fairgrounds,2019/10/01 00:00:00+00,2019/10/01 00:00:00+00,https://www.douglascountyks.org/depts/maintenance/fairgrounds-information#Link-To-Rentals-at-the-Fairgrounds,DOUGLAS COUNTY FAIRGROUNDS,NOT AVAILABLE,NOT AVAILABLE,N,N,N,N,N,N,N,Y
3180,-10566968.4243,4694943.2402,3181,1823,JOHNSON COUNTY FAIRGROUNDS,GARDNER,KS,(913) 856-8860,FAIRGROUND,OPEN,JOHNSON,20091,USA,38.8131576708042,-94.9246924231526,711310,FAIR PROMOTERS WITH FACILITIES,https://www.jocokansasfair.com/,2019/10/01 00:00:00+00,2019/10/01 00:00:00+00,https://www.jocokansasfair.com/,NOT APPLICABLE,NOT AVAILABLE,NOT AVAILABLE,N,N,N,N,N,N,N,N
3181,-11061187.2313,4709319.2563,3182,1824,ELLIS COUNTY FAIRGROUNDS,HAYS,KS,(785) 628-8820,MULTIUSE,OPEN,ELLIS,20051,USA,38.9137132119244,-99.3643355040018,561920,CONVENTION AND TRADE SHOW ORGANIZERS,https://elliscountyfair.com/,2019/10/01 00:00:00+00,2019/10/01 00:00:00+00,https://elliscountyfair.com/rentals/,NOT APPLICABLE,NOT AVAILABLE,NOT AVAILABLE,N,N,N,N,N,N,N,N
3182,-11229994.512,4573787.781,3183,1822,FINNEY COUNTY FAIRGROUNDS,GARDEN CITY,KS,(620) 272-3844,FAIRGROUND,OPEN,FINNEY,20055,USA,37.9600785222133,-100.880757107064,711310,FAIR PROMOTERS WITH FACILITIES,http://www.finneycountyfair.org/,2019/10/01 00:00:00+00,2019/10/01 00:00:00+00,http://www.finneycountyfair.org/,NOT APPLICABLE,NOT AVAILABLE,NOT AVAILABLE,N,N,N,N,N,N,N,N
3183,-11135038.9375,4544041.4245,3184,1817,FORD COUNTY FAIRGROUND,DODGE CITY,KS,(620) 227-4542,FAIRGROUND,OPEN,FORD,20057,USA,37.7490927989794,-100.0277566686,711310,FAIR PROMOTERS WITH FACILITIES,https://www.fordcountyfairassn.org/,2019/10/01 00:00:00+00,2019/10/01 00:00:00+00,https://www.fordcountyfairassn.org/,NOT APPLICABLE,NOT AVAILABLE,NOT AVAILABLE,N,N,N,N,N,N,N,N
3184,-10783681.2706,4723446.944,3185,1846,GEARY COUNTY FAIRGROUNDS,JUNCTION CITY,KS,(785) 238-4161,FAIRGROUND,OPEN,GEARY,20061,USA,39.0123931748058,-96.8714570444263,711310,FAIR PROMOTERS WITH FACILITIES,https://www.geary.k-state.edu/county_fair/index.html,2019/10/01 00:00:00+00,2019/10/01 00:00:00+00,https://www.geary.k-state.edu/county_fair/index.html,NOT APPLICABLE,NOT AVAILABLE,NOT AVAILABLE,N,N,N,N,N,N,N,N
3185,-11284436.9157,4521959.3828,3186,1880,CIVIC CENTER,ULYSSES,KS,(620) 356-1808,MULTIUSE COMPLEX,OPEN,GRANT,20067,USA,37.5920785222132,-101.369821540424,561920,CONVENTION AND TRADE SHOW ORGANIZERS,https://www.grantcoks.org/107/Civic-Center,2019/10/01 00:00:00+00,2019/12/26 00:00:00+00,https://www.grantcoks.org/99/Rental-Facilities,GRANT COUNTY CIVIC CENTER AND FAIRGROUNDS,NOT AVAILABLE,NOT AVAILABLE,N,N,N,N,Y,N,N,Y
3186,-10586455.8038,4737455.7699,3187,1872,LEAVENWORTH COUNTY FAIRGROUNDS,TONGANOXIE,KS,(913) 775-1586,MULTIUSE,OPEN,LEAVENWORTH,20103,USA,39.110107138383,-95.0997505324209,561920,CONVENTION AND TRADE SHOW ORGANIZERS,http://www.leavenworthcountyfair.com/,2019/10/01 00:00:00+00,2019/10/01 00:00:00+00,http://www.leavenworthcountyfair.com/Space/,NOT APPLICABLE,NOT AVAILABLE,NOT AVAILABLE,N,N,N,N,N,N,N,N
3187,-10555958.125,4599649.6903,3188,1857,LINN COUNTY FAIRGROUNDS,MOUND CITY,KS,(913) 795-2591,FAIRGROUND,OPEN,LINN,20107,USA,38.1430214151492,-94.8257852221319,711310,FAIR PROMOTERS WITH FACILITIES,http://www.linncountyfair.org/,2019/10/01 00:00:00+00,2019/10/01 00:00:00+00,http://www.linncountyfair.org/rental.htm,NOT APPLICABLE,NOT AVAILABLE,NOT AVAILABLE,N,N,N,N,N,N,N,N
3188,-10710623.0834,4637551.6791,3189,1818,ANDERSON BUILDING,EMPORIA,KS,(620) 340-8282,MULTIUSE COMPLEX,OPEN,LYON,20111,USA,38.4103069504699,-96.2151641828094,561920,CONVENTION AND TRADE SHOW ORGANIZERS,http://lyoncounty.org/fairgrounds/,2019/10/01 00:00:00+00,2019/10/01 00:00:00+00,http://lyoncounty.org/fairgrounds/lyon-county-fairgrounds/anderson-building/,LYON COUNTY FAIRGROUNDS,NOT AVAILABLE,NOT AVAILABLE,N,N,Y,N,N,N,N,Y
3189,-10710727.9761,4637346.8301,3190,1819,BOWYER COMMUNITY BUILDING,EMPORIA,KS,(620) 340-8282,MULTIUSE COMPLEX,OPEN,LYON,20111,USA,38.4088649971006,-96.2161064493677,561920,CONVENTION AND TRADE SHOW ORGANIZERS,http://lyoncounty.org/fairgrounds/,2019/10/01 00:00:00+00,2019/10/01 00:00:00+00,http://lyoncounty.org/fairgrounds/lyon-county-fairgrounds/bowyer-community-building-2/,LYON COUNTY FAIRGROUNDS,NOT AVAILABLE,NOT AVAILABLE,N,N,Y,N,N,Y,N,N
3190,-10760694.5974,4820313.6728,3191,1812,MARSHALL COUNTY FAIRGROUNDS,BLUE RAPIDS,KS,(785) 363-7306,FAIRGROUND,OPEN,MARSHALL,20117,USA,39.6852855353209,-96.6649642454472,711310,FAIR PROMOTERS WITH FACILITIES,http://www.mscountyfair.com/,2019/10/01 00:00:00+00,2019/10/01 00:00:00+00,http://www.mscountyfair.com/,NOT APPLICABLE,NOT AVAILABLE,NOT AVAILABLE,N,N,N,N,N,N,N,N
3191,-10636845.2788,4690226.4489,3192,1860,OVERBROOK OSAGE COUNTY FAIRGROUNDS,OVERBROOK,KS,(785) 665-7998,FAIRGROUND,OPEN,OSAGE,20139,USA,38.7801342767661,-95.552406887832,711310,FAIR PROMOTERS WITH FACILITIES,https://osagecountyfair.org/,2019/10/01 00:00:00+00,2019/10/01 00:00:00+00,https://osagecountyfair.org/,NOT APPLICABLE,NOT AVAILABLE,NOT AVAILABLE,N,N,N,N,N,N,N,N
3192,-11057327.6026,4835191.9801,3193,1862,PHILLIPS COUNTY FAIRGROUNDS,PHILLIPSBURG,KS,(785) 543-5167,FAIRGROUND,OPEN,PHILLIPS,20147,USA,39.7880642454473,-99.3296638696206,711310,FAIR PROMOTERS WITH FACILITIES,https://www.phillipsrooks.k-state.edu/phillips-county-fair/,2019/10/01 00:00:00+00,2019/10/01 00:00:00+00,https://www.phillipsrooks.k-state.edu/phillips-county-fair/,NOT APPLICABLE,NOT AVAILABLE,NOT AVAILABLE,N,N,N,N,N,N,N,N
3193,-10705250.2764,4793177.4863,3194,1859,POTTAWATOMIE COUNTY FAIRGROUNDS,ONAGA,KS,(785) 889-4501,FAIRGROUND,OPEN,POTTAWATOMIE,20149,USA,39.4974354413642,-96.1668994362602,711310,FAIR PROMOTERS WITH FACILITIES,https://www.pottawatomie.k-state.edu/fair/index.html,2019/10/01 00:00:00+00,2019/10/01 00:00:00+00,https://www.pottawatomie.k-state.edu/fair/index.html,NOT APPLICABLE,NOT AVAILABLE,NOT AVAILABLE,N,N,N,N,N,N,N,N
3194,-11050940.2757,4782979.2677,3195,1871,ROOKS COUNTY FAIRGROUNDS,STOCKTON,KS,(785) 425-7189,FAIRGROUND,OPEN,ROOKS,20163,USA,39.4267066999188,-99.2722855353207,711310,FAIR PROMOTERS WITH FACILITIES,https://www.rookscountyfreefair.com/,2019/10/01 00:00:00+00,2019/10/01 00:00:00+00,https://www.rookscountyfreefair.com/,NOT APPLICABLE,NOT AVAILABLE,NOT AVAILABLE,N,N,N,N,N,N,N,N
3195,-11053916.5002,4655394.2675,3196,1848,RUSH COUNTY FAIRGROUNDS,LACROSSE,KS,NOT AVAILABLE,FAIRGROUND,OPEN,RUSH,20165,USA,38.535792360515,-99.299021415149,711310,FAIR PROMOTERS WITH FACILITIES,https://www.rushcountyfaironline.org/,2019/10/01 00:00:00+00,2019/10/01 00:00:00+00,https://www.rushcountyfaironline.org/,NOT APPLICABLE,NOT AVAILABLE,NOT AVAILABLE,N,N,N,N,N,N,N,N
3196,-11002896.3448,4706239.8298,3197,1864,RUSSELL COUNTY FAIRGROUNDS,RUSSELL,KS,(785) 483-3546,FAIRGROUND,OPEN,RUSSELL,20167,USA,38.8921855979586,-98.8406995615357,711310,FAIR PROMOTERS WITH FACILITIES,http://russellfair.org/,2019/10/02 00:00:00+00,2019/10/02 00:00:00+00,http://russellfair.org/,NOT APPLICABLE,NOT AVAILABLE,NOT AVAILABLE,N,N,N,N,N,N,N,N
3197,-10864606.4765,4697872.3478,3198,1866,AGRICULTURAL HALL,SALINA,KS,(785) 827-4425,MULTIUSE COMPLEX,OPEN,SALINE,20169,USA,38.8336573576152,-97.5984205382205,561920,CONVENTION AND TRADE SHOW ORGANIZERS,https://tririversfair.org/,2019/10/02 00:00:00+00,2019/10/02 00:00:00+00,https://tririversfair.org/map.html,TRI-RIVERS FAIRGROUNDS,NOT AVAILABLE,NOT AVAILABLE,Y,N,N,N,Y,N,N,N
3198,-10864644.6193,4697825.4225,3199,1867,4-H BUILDING,SALINA,KS,(785) 827-4425,MULTIUSE COMPLEX,OPEN,SALINE,20169,USA,38.8333289919964,-97.5987631806053,561920,CONVENTION AND TRADE SHOW ORGANIZERS,https://tririversfair.org/,2019/10/02 00:00:00+00,2019/10/02 00:00:00+00,https://tririversfair.org/map.html,TRI-RIVERS FAIRGROUNDS,NOT AVAILABLE,NOT AVAILABLE,N,N,Y,N,N,N,N,N
3199,-10864673.2264,4697770.3365,3200,1868,KENWOOD HALL,SALINA,KS,(785) 827-4425,MULTIUSE COMPLEX,OPEN,SALINE,20169,USA,38.8329435193135,-97.5990201623939,561920,CONVENTION AND TRADE SHOW ORGANIZERS,https://tririversfair.org/,2019/10/02 00:00:00+00,2019/10/02 00:00:00+00,https://tririversfair.org/map.html,TRI-RIVERS FAIRGROUNDS,NOT AVAILABLE,NOT AVAILABLE,N,N,N,N,N,N,N,N
3200,-10864553.2356,4698294.6855,3201,1869,STADIUM,SALINA,KS,(785) 827-4425,MULTIUSE COMPLEX,OPEN,SALINE,20169,USA,38.8366126481844,-97.5979422665583,561920,CONVENTION AND TRADE SHOW ORGANIZERS,https://tririversfair.org/,2019/10/02 00:00:00+00,2019/10/02 00:00:00+00,https://tririversfair.org/map.html,TRI-RIVERS FAIRGROUNDS,NOT AVAILABLE,NOT AVAILABLE,Y,N,N,N,N,Y,N,N
3201,-11232208.9752,4649365.0797,3202,1870,SCOTT COUNTY FAIRGROUNDS,SCOTT CITY,KS,(620) 872-2626,FAIRGROUND,OPEN,SCOTT,20171,USA,38.493414026215,-100.900649968681,711310,FAIR PROMOTERS WITH FACILITIES,http://scottcofreefair.com/,2019/10/02 00:00:00+00,2019/10/02 00:00:00+00,http://scottcofreefair.com/,NOT APPLICABLE,NOT AVAILABLE,NOT AVAILABLE,N,N,N,N,N,N,N,N
3202,-11237007.5911,4445840.3026,3203,1854,FIVE STATE FAIRGROUNDS,LIBERAL,KS,(620) 482-6100,FAIRGROUND,OPEN,SEWARD,20175,USA,37.0482926737039,-100.9437566686,711310,FAIR PROMOTERS WITH FACILITIES,https://www.fivestatefair.com/,2019/10/02 00:00:00+00,2019/10/02 00:00:00+00,https://www.fivestatefair.com/,NOT APPLICABLE,NOT AVAILABLE,NOT AVAILABLE,N,N,N,N,N,N,N,N
3203,-11249616.0953,4777834.7308,3204,1814,THOMAS COUNTY FAIRGROUNDS,COLBY,KS,(785) 460-4593,FAIRGROUND,OPEN,THOMAS,20193,USA,39.3910000000001,-101.057020788771,711310,FAIR PROMOTERS WITH FACILITIES,https://www.thomascountyfair.com/,2019/10/02 00:00:00+00,2019/10/02 00:00:00+00,https://www.thomascountyfair.com/,NOT APPLICABLE,NOT AVAILABLE,NOT AVAILABLE,N,N,N,N,N,N,N,N
3204,-11117502.1794,4725282.9044,3205,1884,TREGO COUNTY FAIRGROUNDS,WAKEENEY,KS,(785) 743-6361,FAIRGROUND,OPEN,TREGO,20195,USA,39.0252070131077,-99.8702212898735,711310,FAIR PROMOTERS WITH FACILITIES,http://www.tregocountyfair.com/,2019/10/02 00:00:00+00,2019/10/02 00:00:00+00,http://www.tregocountyfair.com/venue,NOT APPLICABLE,NOT AVAILABLE,NOT AVAILABLE,N,N,N,N,N,N,N,N
3205,-10804233.2395,4838416.8401,3206,1885,WASHINGTON FAIRGROUNDS,WASHINGTON,KS,(785) 406-0782,FAIRGROUND,OPEN,WASHINGTON,20201,USA,39.8103212272359,-97.0560785222131,711310,FAIR PROMOTERS WITH FACILITIES,https://www.washingtoncountyksfair.com/main-page,2019/10/02 00:00:00+00,2019/10/02 00:00:00+00,https://www.washingtoncountyksfair.com/main-page,NOT APPLICABLE,NOT AVAILABLE,NOT AVAILABLE,N,N,N,N,N,N,N,N
3206,-9476263.232,4673224.3369,3207,1902,CARROLL COUNTY FAIRGROUNDS,CARROLLTON,KY,(502) 732-8005,FAIRGROUND,OPEN,CARROLL,21041,USA,38.660971446468,-85.1267209766847,711310,FAIR PROMOTERS WITH FACILITIES,https://www.carrollcountyfairkentucky.org/,2019/10/02 00:00:00+00,2019/10/02 00:00:00+00,https://www.carrollcountyfairkentucky.org/,NOT APPLICABLE,NOT AVAILABLE,NOT AVAILABLE,N,N,N,N,N,N,N,N
3207,-9470813.3448,4447376.6385,3208,1937,RUSSELL COUNTY FAIRGROUNDS,RUSSELL SPRINGS,KY,(270) 866-5267,FAIRGROUND,OPEN,RUSSELL,21207,USA,37.0593069504699,-85.0777638069828,711310,FAIR PROMOTERS WITH FACILITIES,https://russellcountyjaycees.com/,2019/10/02 00:00:00+00,2019/10/02 00:00:00+00,https://russellcountyjaycees.com/,NOT APPLICABLE,NOT AVAILABLE,NOT AVAILABLE,N,N,N,N,N,N,N,N
3208,-9497968.2883,4489484.4509,3209,1901,TAYLOR COUNTY FAIRGROUNDS,CAMPBELLSVILLE,KY,(270) 789-8720,FAIRGROUND,OPEN,TAYLOR,21217,USA,37.3605626795034,-85.3217008142907,711310,FAIR PROMOTERS WITH FACILITIES,http://taylorcountyfair.org/,2019/10/02 00:00:00+00,2019/10/02 00:00:00+00,http://taylorcountyfair.org/,NOT APPLICABLE,NOT AVAILABLE,NOT AVAILABLE,N,N,N,N,N,N,N,N
3209,-9792330.3271,4514960.3622,3210,1943,UNION COUNTY FAIRGROUNDS AND EXPO CENTER,STURGIS,KY,(270) 333-4107,MULTIUSE,OPEN,UNION,21225,USA,37.5422427050227,-87.966,561920,CONVENTION AND TRADE SHOW ORGANIZERS,http://www.ucfairexpo.com/,2019/10/02 00:00:00+00,2019/10/02 00:00:00+00,http://www.ucfairexpo.com/facilitieshomepage.html,NOT APPLICABLE,NOT AVAILABLE,NOT AVAILABLE,Y,N,N,N,N,N,N,Y
3210,-9626578.7839,4438369.9901,3211,1899,SOUTHERN KENTUCKY FAIRGROUNDS,BOWLING GREEN,KY,(270) 842-7980,FAIRGROUND,OPEN,WARREN,21227,USA,36.9947138383018,-86.477028553532,711310,FAIR PROMOTERS WITH FACILITIES,https://sokyfair.org/,2019/10/02 00:00:00+00,2019/10/02 00:00:00+00,https://sokyfair.org/,NOT APPLICABLE,NOT AVAILABLE,NOT AVAILABLE,N,N,N,N,N,N,N,N
3211,-9477892.5186,4395313.1206,3212,1893,CLINTON COUNTY FAIRGROUNDS,ALBANY,KY,(606) 387-9038,FAIRGROUND,OPEN,CLINTON,21053,USA,36.6851641828094,-85.1413571070641,711310,FAIR PROMOTERS WITH FACILITIES,http://www.clintoncofair.com/,2019/10/02 00:00:00+00,2019/10/02 00:00:00+00,http://www.clintoncofair.com/building-rental-information,NOT APPLICABLE,NOT AVAILABLE,NOT AVAILABLE,N,N,N,N,N,N,N,N
3212,-9355468.0756,4451454.6726,3213,1922,LAUREL COUNTY FAIRGROUNDS,LONDON,KY,(606) 657-1738,FAIRGROUND,OPEN,LAUREL,21125,USA,37.0885353787262,-84.0415996241733,711310,FAIR PROMOTERS WITH FACILITIES,http://laurelcountyfair.com/,2019/10/02 00:00:00+00,2019/10/02 00:00:00+00,http://laurelcountyfair.com/,NOT APPLICABLE,NOT AVAILABLE,NOT AVAILABLE,N,N,N,N,N,N,N,N
3213,-9558199.2148,4524774.6004,3214,1906,HARDIN COUNTY FAIRGROUNDS,GLENDALE,KY,(270) 369-8406,FAIRGROUND,OPEN,HARDIN,21093,USA,37.6121145899548,-85.8627644333604,711310,FAIR PROMOTERS WITH FACILITIES,https://www.hardincofair.com/,2019/10/02 00:00:00+00,2019/10/02 00:00:00+00,https://www.hardincofair.com/map,NOT APPLICABLE,NOT AVAILABLE,NOT AVAILABLE,N,N,N,N,N,N,N,N
3214,-9488315.2015,4518249.0842,3215,1915,MARION COUNTY FAIRGROUNDS,LEBANON,KY,(270) 402-4036,FAIRGROUND,OPEN,MARION,21155,USA,37.5656638696207,-85.2349856605962,711310,FAIR PROMOTERS WITH FACILITIES,http://marionfair.net/,2019/10/02 00:00:00+00,2019/10/02 00:00:00+00,http://marionfair.net/,NOT APPLICABLE,NOT AVAILABLE,NOT AVAILABLE,N,N,N,N,N,N,N,N
3215,-9606219.2367,4508972.2535,3216,1916,GRAYSON COUNTY FAIRGROUNDS,LEITCHFIELD,KY,(270) 259-6600,FAIRGROUND,OPEN,GRAYSON,21085,USA,37.4995785222134,-86.2941356292773,711310,FAIR PROMOTERS WITH FACILITIES,http://graysoncountyfair.net/,2019/10/02 00:00:00+00,2019/10/02 00:00:00+00,http://graysoncountyfair.net/,NOT APPLICABLE,NOT AVAILABLE,NOT AVAILABLE,N,N,N,N,N,N,N,N
3216,-9747363.61,4553252.9106,3217,1910,HENDERSON COUNTY FAIRGROUNDS,HENDERSON,KY,(270) 454-0254,FAIRGROUND,OPEN,HENDERSON,21101,USA,37.8144927989793,-87.5620571070642,711310,FAIR PROMOTERS WITH FACILITIES,https://hendersoncountykyfair.com/,2019/10/02 00:00:00+00,2019/10/02 00:00:00+00,https://hendersoncountykyfair.com/reserve-the-facility,NOT APPLICABLE,NOT AVAILABLE,NOT AVAILABLE,N,N,N,N,N,N,N,N
3217,-9516945.7869,4548486.1896,3218,1895,NELSON COUNTY FAIRGROUNDS,BARDSTOWN,KY,(502) 348-4368,FAIRGROUND,OPEN,NELSON,21179,USA,37.7806571070644,-85.4921785848509,711310,FAIR PROMOTERS WITH FACILITIES,http://nelsoncofair.com/,2019/10/02 00:00:00+00,2019/10/02 00:00:00+00,http://nelsoncofair.com/map.php,NOT APPLICABLE,NOT AVAILABLE,NOT AVAILABLE,N,N,N,N,N,N,N,N
3218,-9445225.7548,4544740.3537,3219,1909,MERCER COUNTY FAIRGROUNDS,HARRODSBURG,KY,(859) 734-2216,FAIRGROUND,OPEN,MERCER,21167,USA,37.7540571070642,-84.8479065746431,711310,FAIR PROMOTERS WITH FACILITIES,http://www.mercerfair.com/,2019/10/02 00:00:00+00,2019/10/02 00:00:00+00,http://www.mercerfair.com/mercer-county-exhibition-hall/,NOT APPLICABLE,NOT AVAILABLE,NOT AVAILABLE,N,N,N,N,N,N,N,N
3219,-9413364.583,4560437.7818,3220,1930,JESSAMINE COUNTY FAIRGROUND,NICHOLASVILLE,KY,(859) 885-3112,FAIRGROUND,OPEN,JESSAMINE,21113,USA,37.8654639948963,-84.5616927989791,711310,FAIR PROMOTERS WITH FACILITIES,https://jessaminefair.org/,2019/10/02 00:00:00+00,2019/10/02 00:00:00+00,https://jessaminefair.org/,NOT APPLICABLE,NOT AVAILABLE,NOT AVAILABLE,N,N,N,N,N,N,N,N
3220,-9361803.7509,4576046.0532,3221,1945,CLARK COUNTY FAIRGROUNDS,WINCHESTER,KY,(859) 744-9780,MULTIUSE,OPEN,CLARK,21049,USA,37.9760713838302,-84.0985139635771,561920,CONVENTION AND TRADE SHOW ORGANIZERS,http://clarkcountykyfair.org/,2019/10/02 00:00:00+00,2019/10/02 00:00:00+00,http://clarkcountykyfair.org/,NOT APPLICABLE,NOT AVAILABLE,NOT AVAILABLE,N,N,N,N,N,N,N,N
3221,-9435715.1249,4586006.8781,3222,1944,WOODFORD COUNTY FAIRGROUNDS,VERSAILLES,KY,(859) 879-0670,FAIRGROUND,OPEN,WOODFORD,21239,USA,38.0465713838302,-84.7624711332791,711310,FAIR PROMOTERS WITH FACILITIES,http://www.woodfordcountyfairky.com/,2019/10/02 00:00:00+00,2019/10/02 00:00:00+00,http://www.woodfordcountyfairky.com/,NOT APPLICABLE,NOT AVAILABLE,NOT AVAILABLE,N,N,N,N,N,N,N,N
3222,-9412899.3972,4593228.6677,3223,1917,LEXINGTON LION'S CLUB BLUEGRASS FAIRGROUNDS,LEXINGTON,KY,(859) 259-3944,FAIRGROUND,OPEN,FAYETTE,21067,USA,38.0976428302984,-84.5575139635772,711310,FAIR PROMOTERS WITH FACILITIES,https://thebluegrassfair.com/,2019/10/02 00:00:00+00,2019/10/02 00:00:00+00,https://thebluegrassfair.com/,NOT APPLICABLE,NOT AVAILABLE,NOT AVAILABLE,N,N,N,N,N,N,N,N
3223,-9378338.7033,4610790.6844,3224,1934,BOURBON COUNTY FAIRGROUNDS,PARIS,KY,(859) 525-6555,FAIRGROUND,OPEN,BOURBON,21017,USA,38.2216900000002,-84.2470499686811,711310,FAIR PROMOTERS WITH FACILITIES,https://www.bourboncountyfairky.com/,2019/10/02 00:00:00+00,2019/10/02 00:00:00+00,https://www.bourboncountyfairky.com/,NOT APPLICABLE,NOT AVAILABLE,NOT AVAILABLE,N,N,N,N,N,N,N,N
3224,-9837615.0402,4388469.7203,3225,1929,MURRAY-CALLOWAY COUNTY FAIRGROUNDS,MURRAY,KY,(270) 293-2190,MULTIUSE,OPEN,CALLOWAY,21035,USA,36.6358494675791,-88.3727994988979,561920,CONVENTION AND TRADE SHOW ORGANIZERS,http://www.mccfair.com/,2019/10/02 00:00:00+00,2019/10/02 00:00:00+00,http://www.mccfair.com/rental-info/,NOT APPLICABLE,NOT AVAILABLE,NOT AVAILABLE,N,N,N,N,N,N,N,N
3225,-9348412.8317,4536338.2192,3226,1913,ESTILL COUNTY FAIRGROUNDS,IRVINE ROAD,KY,(606) 723-5212,FAIRGROUND,OPEN,ESTILL,21065,USA,37.6943569191509,-83.9782212898735,711310,FAIR PROMOTERS WITH FACILITIES,https://estill.ca.uky.edu/content/estill-county-fair,2019/10/02 00:00:00+00,2019/10/02 00:00:00+00,https://estill.ca.uky.edu/content/estill-county-fair,NOT APPLICABLE,NOT AVAILABLE,NOT AVAILABLE,N,N,N,N,N,N,N,N
3226,-9214040.6706,4632555.2689,3227,1894,BOYD COUNTY FAIRGROUNDS,ASHLAND,KY,(606) 585-0514,FAIRGROUND,OPEN,BOYD,21019,USA,38.3751284908943,-82.7711356292774,711310,FAIR PROMOTERS WITH FACILITIES,https://www.boydcountyfair.com/,2019/10/02 00:00:00+00,2019/10/02 00:00:00+00,https://www.boydcountyfair.com/,NOT APPLICABLE,NOT AVAILABLE,NOT AVAILABLE,N,N,N,N,N,N,N,N
3227,-9409057.2506,4710420.028,3228,1912,KENTON COUNTY FAIRGROUNDS,INDEPENDENCE,KY,(859) 356-3738,FAIRGROUND,OPEN,KENTON,21117,USA,38.9214068878321,-84.5229993736224,711310,FAIR PROMOTERS WITH FACILITIES,https://www.kentoncountyfair.com/,2019/10/02 00:00:00+00,2019/10/02 00:00:00+00,https://www.kentoncountyfair.com/fair-grounds-map,NOT APPLICABLE,NOT AVAILABLE,NOT AVAILABLE,N,N,N,N,N,N,N,N
3228,-9488493.2778,4609617.0685,3229,1939,SHELBY COUNTY FAIRGROUNDS,SHELBYVILLE,KY,(502) 647-0064,MULTIUSE,OPEN,SHELBY,21211,USA,38.2134068878322,-85.2365853474073,561920,CONVENTION AND TRADE SHOW ORGANIZERS,http://www.shelbycofair.com/,2019/10/02 00:00:00+00,2019/10/02 00:00:00+00,http://www.shelbycofair.com/facilities.htm,NOT APPLICABLE,NOT AVAILABLE,NOT AVAILABLE,N,N,N,N,N,N,N,N
3229,-9515948.6654,4473145.9911,3230,1907,GREEN COUNTY FAIRGROUNDS,GREENSBURG,KY,(270) 932-1052,FAIRGROUND,OPEN,GREEN,21087,USA,37.2438137756641,-85.4832212898735,711310,FAIR PROMOTERS WITH FACILITIES,https://www.greencofair.com/,2019/10/02 00:00:00+00,2019/10/02 00:00:00+00,https://www.greencofair.com/,NOT APPLICABLE,NOT AVAILABLE,NOT AVAILABLE,N,N,N,N,N,N,N,N
3230,-9456209.8309,4482638.2051,3231,1921,CENTRAL KENTUCKY AGRICULTURE-EXPOSITION CENTER,LIBERTY,KY,(606) 787-4740,MULTIUSE,OPEN,CASEY,21045,USA,37.3116638696205,-84.9465782090244,561920,CONVENTION AND TRADE SHOW ORGANIZERS,https://sites.google.com/site/faircaseycounty/home,2019/10/02 00:00:00+00,2019/10/02 00:00:00+00,https://www.mcdiamond.com/gifts/steelcutout/kentucky/centralken.htm,NOT APPLICABLE,NOT AVAILABLE,NOT AVAILABLE,N,N,N,N,N,N,N,N
